"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0033079","immature T cell proliferation",11,0.449031791314267,1.04928118588734,0.422442244224422,0.422442244224422,0.638811506465818,3980,"tags=55%, list=26%, signal=41%","16176/12479/16175/14714/12578/12151"
"GO:1902254","negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator",21,0.380139796648523,1.02716136770347,0.422960725075529,0.422960725075529,0.639343866311602,467,"tags=10%, list=3%, signal=9%","16149/12062"
"GO:0048339","paraxial mesoderm development",18,0.401447175972148,1.04217134948946,0.423255813953488,0.423255813953488,0.639343866311602,3579,"tags=39%, list=23%, signal=30%","17127/14234/17300/21677/22601/22411/226352"
"GO:0034614","cellular response to reactive oxygen species",133,0.280784171356769,1.03169783479489,0.423267326732673,0.423267326732673,0.639343866311602,3632,"tags=27%, list=23%, signal=21%","17395/28240/16819/13605/16153/18595/12927/13361/13078/209027/20656/17390/26419/21929/105675/16193/14694/15234/20657/56458/27050/93692/14056/56532/14528/18753/11991/17295/22059/68015/11792/216850/67067/100206/17969/11545"
"GO:0006767","water-soluble vitamin metabolic process",28,0.355948344794604,1.01698631091711,0.42330383480826,0.42330383480826,0.639343866311602,3847,"tags=39%, list=25%, signal=30%","268756/13361/216134/19733/14873/108037/14629/69634/103711/54391/57028"
"GO:0010837","regulation of keratinocyte proliferation",32,-0.312592700216612,-1.02980190555018,0.423676012461059,0.423676012461059,0.639590105780854,3925,"tags=41%, list=25%, signal=30%","107586/18760/20913/12192/18129/15117/14183/380614/22061/22695/19695/223650/235505"
"GO:0060602","branch elongation of an epithelium",17,-0.348553833099266,-1.01466814811167,0.423913043478261,0.423913043478261,0.639590105780854,2627,"tags=29%, list=17%, signal=24%","14183/237500/14164/22418/21923"
"GO:1904152","regulation of retrograde protein transport, ER to cytosol",12,0.440875468157541,1.05147039104438,0.423948220064725,0.423948220064725,0.639590105780854,2379,"tags=33%, list=15%, signal=28%","226418/75744/22213/56228"
"GO:0015740","C4-dicarboxylate transport",24,0.3637112851099,1.0191953816391,0.423976608187135,0.423976608187135,0.639590105780854,3041,"tags=29%, list=20%, signal=23%","20510/114644/20512/14580/241296/18753/27376"
"GO:0010592","positive regulation of lamellipodium assembly",25,-0.326980042496857,-1.02445074457059,0.424920127795527,0.424920127795527,0.640820840501352,5620,"tags=40%, list=36%, signal=26%","66713/50884/319974/23999/242687/20430/208727/56717/11567/18708"
"GO:0018195","peptidyl-arginine modification",19,0.39256721982542,1.03514256532134,0.42572741194487,0.42572741194487,0.641482909845125,1889,"tags=26%, list=12%, signal=23%","18602/99890/11875/15469/109978"
"GO:0033210","leptin-mediated signaling pathway",10,-0.404938229848929,-1.0161100514214,0.425742574257426,0.425742574257426,0.641482909845125,3145,"tags=60%, list=20%, signal=48%","67378/102774/59030/93759/15468/16846"
"GO:0061299","retina vasculature morphogenesis in camera-type eye",11,0.447747131660955,1.04627923985465,0.425742574257426,0.425742574257426,0.641482909845125,3474,"tags=55%, list=22%, signal=42%","17986/13078/29876/12826/14366/218756"
"GO:0007611","learning or memory",231,0.263332547124597,1.02365471772936,0.425968109339408,0.425968109339408,0.641616564402436,1717,"tags=15%, list=11%, signal=14%","16590/20510/15558/268354/432530/20897/20927/16181/259277/18121/20317/24088/16176/18189/11555/12038/21367/67405/20287/21823/18389/16497/20292/13844/98660/17242/14168/66673/11606/77596/21333/18049/15465/18212/19699"
"GO:0072006","nephron development",119,0.281490357380922,1.02628625444349,0.426086956521739,0.426086956521739,0.641616564402436,3277,"tags=27%, list=21%, signal=21%","16878/70350/22339/18121/12829/18595/114249/18591/13869/14234/12828/14573/11606/12156/12162/14734/319197/11622/21853/17300/12628/71785/16373/18128/16194/16371/14173/72043/56198/94275/67703/22601"
"GO:0036124","histone H3-K9 trimethylation",15,-0.361598304038504,-1.01197711647995,0.426315789473684,0.426315789473684,0.641662977226429,5218,"tags=60%, list=34%, signal=40%","84505/193796/22589/64707/238247/16905/230674/93759/76804"
"GO:1903055","positive regulation of extracellular matrix organization",23,0.369067001308958,1.02131816797288,0.426666666666667,0.426666666666667,0.641662977226429,2376,"tags=30%, list=15%, signal=26%","17127/11606/14726/12156/16193/100952/21808"
"GO:0071243","cellular response to arsenic-containing substance",16,0.412814493248836,1.04502814505332,0.426751592356688,0.426751592356688,0.641662977226429,1890,"tags=19%, list=12%, signal=16%","15368/105675/14873"
"GO:2000650","negative regulation of sodium ion transmembrane transporter activity",11,-0.401218020809383,-1.03324327974819,0.426767676767677,0.426767676767677,0.641662977226429,2783,"tags=36%, list=18%, signal=30%","100102/69106/329152/23967"
"GO:0050860","negative regulation of T cell receptor signaling pathway",17,0.406164987608455,1.04112676360453,0.427444794952681,0.427444794952681,0.641662977226429,1775,"tags=24%, list=11%, signal=21%","16792/19260/16854/22350"
"GO:0044774","mitotic DNA integrity checkpoint",61,0.307446139766295,1.0080922885316,0.427785419532325,0.427785419532325,0.641662977226429,1108,"tags=11%, list=7%, signal=11%","77011/71007/12534/20677/269582/12443/268465"
"GO:0050908","detection of light stimulus involved in visual perception",14,-0.378601731680688,-1.02804706865709,0.427807486631016,0.427807486631016,0.641662977226429,2495,"tags=43%, list=16%, signal=36%","320234/19881/14686/14685/22157/20357"
"GO:0050962","detection of light stimulus involved in sensory perception",14,-0.378601731680688,-1.02804706865709,0.427807486631016,0.427807486631016,0.641662977226429,2495,"tags=43%, list=16%, signal=36%","320234/19881/14686/14685/22157/20357"
"GO:0070307","lens fiber cell development",13,0.428867445465851,1.04934543718453,0.427884615384615,0.427884615384615,0.641662977226429,88,"tags=8%, list=1%, signal=8%","12954"
"GO:0032967","positive regulation of collagen biosynthetic process",26,0.356584234703805,1.01460356521159,0.427947598253275,0.427947598253275,0.641662977226429,971,"tags=19%, list=6%, signal=18%","18787/14219/20296/26427/18591"
"GO:0046847","filopodium assembly",64,0.309058981769072,1.01935657707414,0.42798353909465,0.42798353909465,0.641662977226429,1775,"tags=12%, list=11%, signal=11%","243725/28240/234267/18189/219140/50525/192167/22350"
"GO:0080164","regulation of nitric oxide metabolic process",62,0.307084772070778,1.01115939313025,0.42798353909465,0.42798353909465,0.641662977226429,1939,"tags=21%, list=12%, signal=18%","77777/21926/24088/16176/16153/17127/11606/20656/16414/193034/15465/19733/16193"
"GO:0071468","cellular response to acidic pH",10,0.459716149046962,1.05199601955036,0.42809364548495,0.42809364548495,0.641662977226429,3342,"tags=50%, list=22%, signal=39%","76257/18534/193034/11418/20544"
"GO:0051446","positive regulation of meiotic cell cycle",23,0.367809488994733,1.01783825736474,0.428148148148148,0.428148148148148,0.641662977226429,3451,"tags=39%, list=22%, signal=30%","12532/19362/17702/67141/17701/328440/12530/332110/18426"
"GO:1902993","positive regulation of amyloid precursor protein catabolic process",23,0.367825863891224,1.01788357157389,0.428148148148148,0.428148148148148,0.641662977226429,3996,"tags=30%, list=26%, signal=23%","21926/233744/212167/11307/13638/13838/11305"
"GO:0060323","head morphogenesis",41,0.333178417663211,1.01775777338797,0.428370786516854,0.428370786516854,0.641662977226429,3209,"tags=27%, list=21%, signal=21%","20897/18121/18595/30953/17390/78892/17701/21808/12842/13395/13445"
"GO:0003299","muscle hypertrophy in response to stress",18,-0.340159445094208,-1.00022636304534,0.428571428571429,0.428571428571429,0.641662977226429,2994,"tags=44%, list=19%, signal=36%","16905/230674/19055/17260/22065/101490/66277/381290"
"GO:0014898","cardiac muscle hypertrophy in response to stress",18,-0.340159445094208,-1.00022636304534,0.428571428571429,0.428571428571429,0.641662977226429,2994,"tags=44%, list=19%, signal=36%","16905/230674/19055/17260/22065/101490/66277/381290"
"GO:0043627","response to estrogen",43,-0.286311002771508,-1.01454166297914,0.428571428571429,0.428571428571429,0.641662977226429,4347,"tags=49%, list=28%, signal=35%","22378/13982/328572/67788/21687/12484/381022/213464/21372/17948/21848/11607/11883/11835/17684/238803/12389/214855/20377/16531/17952"
"GO:0010826","negative regulation of centrosome duplication",12,0.438215653647866,1.0451268396232,0.428802588996764,0.428802588996764,0.641662977226429,3635,"tags=50%, list=23%, signal=38%","100502766/12449/18148/56275/17245/14534"
"GO:0046606","negative regulation of centrosome cycle",12,0.438215653647866,1.0451268396232,0.428802588996764,0.428802588996764,0.641662977226429,3635,"tags=50%, list=23%, signal=38%","100502766/12449/18148/56275/17245/14534"
"GO:0072148","epithelial cell fate commitment",11,0.443454670431642,1.0362487723105,0.429042904290429,0.429042904290429,0.641711766685106,3242,"tags=36%, list=21%, signal=29%","14726/19664/18128/19130"
"GO:0016239","positive regulation of macroautophagy",61,-0.26022078801076,-1.00112548940395,0.429090909090909,0.429090909090909,0.641711766685106,4548,"tags=46%, list=29%, signal=33%","12177/20924/12176/98732/74374/26417/140742/22241/50873/22084/108083/117150/66597/19328/64930/230895/18718/16151/17281/268656/93759/15944/237782/68943/227738/54396/107607/16542"
"GO:0006903","vesicle targeting",38,-0.286379516380839,-1.00473275086346,0.429487179487179,0.429487179487179,0.642113062036866,4904,"tags=42%, list=32%, signal=29%","59045/20336/67581/56398/76205/52906/207425/53334/52639/66994/66251/67898/70591/240756/76499/76707"
"GO:0019755","one-carbon compound transport",10,0.458684818498264,1.04963596403714,0.429765886287625,0.429765886287625,0.642147175951301,1617,"tags=30%, list=10%, signal=27%","108052/12349/64008"
"GO:1903749","positive regulation of establishment of protein localization to mitochondrion",10,0.458207219635388,1.04854304593164,0.429765886287625,0.429765886287625,0.642147175951301,189,"tags=10%, list=1%, signal=10%","170770"
"GO:0050910","detection of mechanical stimulus involved in sensory perception of sound",12,0.437735980836753,1.04398283911806,0.43042071197411,0.43042071197411,0.642934196332255,226,"tags=17%, list=1%, signal=16%","16590/13409"
"GO:0042976","activation of Janus kinase activity",11,0.442545957212782,1.03412532425546,0.430693069306931,0.430693069306931,0.643029522705475,4209,"tags=55%, list=27%, signal=40%","83430/19116/11606/16194/16452/217303"
"GO:0009612","response to mechanical stimulus",118,0.280315843852148,1.02006076793214,0.431055900621118,0.431055900621118,0.643029522705475,2054,"tags=19%, list=13%, signal=16%","16590/15558/13409/21926/20897/18189/231503/18441/207728/215210/16485/98660/17242/17390/14718/20512/16818/26419/228432/20720/20315/545156"
"GO:0050912","detection of chemical stimulus involved in sensory perception of taste",13,0.428345357206526,1.04806800067467,0.431089743589744,0.431089743589744,0.643029522705475,421,"tags=15%, list=3%, signal=15%","12353/18796"
"GO:0090239","regulation of histone H4 acetylation",13,0.426225204279427,1.04288044721565,0.431089743589744,0.431089743589744,0.643029522705475,2198,"tags=15%, list=14%, signal=13%","12189/109689"
"GO:1902532","negative regulation of intracellular signal transduction",464,0.247494064142947,1.01458863307087,0.431125131440589,0.431125131440589,0.643029522705475,2388,"tags=17%, list=15%, signal=14%","16878/170711/414084/26365/20319/52033/17395/16149/12704/17082/110197/217166/74747/60530/19264/19415/12062/16176/14235/75590/11549/19260/18576/57783/22223/12261/26427/226419/18389/117198/243910/319520/240672/207728/16765/57741/13537/13448/13844/74155/67702/70312/66443/217340/13449/22224/11606/67071/24064/20656/20563/114715/108705/17926/22350/12162/21929/105675/20720/20315/14114/56449/170799/76854/12282/100952/14694/20583/15201/109689/22160/54612/69903/23980/21808/12122/56458"
"GO:0097720","calcineurin-mediated signaling",43,-0.286115273407795,-1.01384809691904,0.43205574912892,0.43205574912892,0.644080717768548,2637,"tags=37%, list=17%, signal=31%","11474/19057/238161/73181/54720/18018/56717/56637/19055/100072/211323/238276/76469/18019/381290/59006"
"GO:0043471","regulation of cellular carbohydrate catabolic process",11,0.439463151408407,1.02692153558649,0.432343234323432,0.432343234323432,0.644080717768548,3875,"tags=45%, list=25%, signal=34%","15483/105651/18648/22059/228966"
"GO:0072498","embryonic skeletal joint development",11,0.440363088859464,1.02902447674597,0.432343234323432,0.432343234323432,0.644080717768548,3680,"tags=45%, list=24%, signal=35%","18121/12824/12162/12005/170441"
"GO:0090399","replicative senescence",11,0.439388417974654,1.02674690121202,0.432343234323432,0.432343234323432,0.644080717768548,4001,"tags=45%, list=26%, signal=34%","18787/22059/67067/12578/13870"
"GO:0031498","chromatin disassembly",15,0.41202523313101,1.02989851692242,0.432475884244373,0.432475884244373,0.64408715167177,4065,"tags=33%, list=26%, signal=25%","101612/83797/270058/93760/20588"
"GO:0007288","sperm axoneme assembly",20,-0.342043325100156,-1.01985647514321,0.433139534883721,0.433139534883721,0.644884167535974,1493,"tags=40%, list=10%, signal=36%","207686/67378/110012/69707/100048534/235330/213402/319953"
"GO:0055008","cardiac muscle tissue morphogenesis",52,0.322795071811722,1.02212924142743,0.43342776203966,0.43342776203966,0.644943713076569,2662,"tags=21%, list=17%, signal=18%","67451/228785/17131/18121/22762/14234/12156/19664/17300/21808/18128"
"GO:0060479","lung cell differentiation",27,-0.319528315496099,-1.01961029348838,0.43343653250774,0.43343653250774,0.644943713076569,1594,"tags=22%, list=10%, signal=20%","252973/21833/14048/21834/16598/76123"
"GO:0034390","smooth muscle cell apoptotic process",24,0.361056360013904,1.01175572412169,0.434210526315789,0.434210526315789,0.645157457784971,3887,"tags=42%, list=25%, signal=31%","13614/13557/20656/19664/109689/14433/26398/16000/13433/12578"
"GO:0034391","regulation of smooth muscle cell apoptotic process",24,0.361056360013904,1.01175572412169,0.434210526315789,0.434210526315789,0.645157457784971,3887,"tags=42%, list=25%, signal=31%","13614/13557/20656/19664/109689/14433/26398/16000/13433/12578"
"GO:0003128","heart field specification",13,0.421937670643344,1.03238978417894,0.434294871794872,0.434294871794872,0.645157457784971,4051,"tags=46%, list=26%, signal=34%","268902/12156/19664/22411/12006/13380"
"GO:0001823","mesonephros development",81,0.298492620462349,1.02291476844918,0.434316353887399,0.434316353887399,0.645157457784971,2241,"tags=22%, list=14%, signal=19%","268902/17131/22339/18121/17130/114249/17075/17127/14234/14573/11606/20563/12156/12162/14734/73230/21853/17300"
"GO:0061298","retina vasculature development in camera-type eye",22,-0.328947199929113,-0.999761702339165,0.434402332361516,0.434402332361516,0.645157457784971,2274,"tags=36%, list=15%, signal=31%","80837/19881/18186/442801/11481/11482/387220/723960"
"GO:0060401","cytosolic calcium ion transport",139,0.277049167378415,1.02465887239605,0.434567901234568,0.434567901234568,0.645157457784971,2147,"tags=18%, list=14%, signal=16%","15558/28240/170770/15559/19264/14219/72828/19739/11555/18821/11549/246788/320707/18436/13057/71111/193034/18049/12721/16818/56089/14873/76854/109676/14062"
"GO:0072073","kidney epithelium development",115,0.281568239602278,1.01927481939482,0.434673366834171,0.434673366834171,0.645157457784971,3506,"tags=29%, list=23%, signal=22%","16878/268902/70350/17131/22339/18121/17130/114249/18591/17075/17127/14234/14573/11606/20563/12156/12162/14734/242316/73230/21853/17300/16373/18128/16371/14173/56198/94275/22601/13003/269152/11847/13838"
